event_id,dm,RA,Dec,DMhalo,DMISM,DM_Cosm,z
2847,418.9317321777 pc / cm3,317.088904977,57.0684627533,40.0 pc / cm3,75.0 pc / cm3,203.93173217769998 pc / cm3,0.23495554394181004
2848,438.3417053223 pc / cm3,11.5242092474,12.1836322419,40.0 pc / cm3,75.0 pc / cm3,223.34170532230002 pc / cm3,0.2564289377165924
2849,221.1927185059 pc / cm3,359.2289662691,67.9179814224,40.0 pc / cm3,75.0 pc / cm3,6.19271850589999 pc / cm3,0.007252366884256969
2850,912.268371582 pc / cm3,227.9202417003,71.6657405885,40.0 pc / cm3,75.0 pc / cm3,697.268371582 pc / cm3,0.7623962190233052
2851,580.6814575195 pc / cm3,280.1023871078,59.7563833628,40.0 pc / cm3,75.0 pc / cm3,365.6814575195 pc / cm3,0.4111621178953487
2852,320.6687927246 pc / cm3,0.126637289,56.0260175948,40.0 pc / cm3,75.0 pc / cm3,105.6687927246 pc / cm3,0.12421985259546954
2853,409.226776123 pc / cm3,161.8483570769,12.1884854344,40.0 pc / cm3,75.0 pc / cm3,194.22677612299998 pc / cm3,0.22417586942395953
2854,865.3609619141 pc / cm3,29.4918104805,15.986355287,40.0 pc / cm3,75.0 pc / cm3,650.3609619141 pc / cm3,0.7130420311117762
2855,547.1184082031 pc / cm3,115.676345666,0.0,40.0 pc / cm3,75.0 pc / cm3,332.1184082031 pc / cm3,0.37503273673013
2856,888.4102783203 pc / cm3,254.723949117,65.7373129437,40.0 pc / cm3,75.0 pc / cm3,673.4102783203 pc / cm3,0.7372989696921117
2857,632.4413452148 pc / cm3,274.3239306988,39.5102449328,40.0 pc / cm3,75.0 pc / cm3,417.4413452148 pc / cm3,0.4665646279489517
2858,375.2593078613 pc / cm3,48.308170125,54.2863667399,40.0 pc / cm3,75.0 pc / cm3,160.2593078613 pc / cm3,0.18619830405570878
2859,1724.2518310547 pc / cm3,29.5126669874,45.8421998933,40.0 pc / cm3,75.0 pc / cm3,1509.2518310547 pc / cm3,1.6182531701064842
2860,409.226776123 pc / cm3,173.8978012627,40.2564958538,40.0 pc / cm3,75.0 pc / cm3,194.22677612299998 pc / cm3,0.22417586942395953
2861,348.9750061035 pc / cm3,111.7570302902,65.857458735,40.0 pc / cm3,75.0 pc / cm3,133.9750061035 pc / cm3,0.15651562913265077
2862,1064.3131103516 pc / cm3,322.2026647916,36.8116761551,40.0 pc / cm3,75.0 pc / cm3,849.3131103516 pc / cm3,0.9222550871583111
2863,224.8320922852 pc / cm3,231.7883924304,76.6691290646,40.0 pc / cm3,75.0 pc / cm3,9.832092285199991 pc / cm3,0.011647383034438354
2864,448.0466918945 pc / cm3,122.2434600388,44.3845777784,40.0 pc / cm3,75.0 pc / cm3,233.0466918945 pc / cm3,0.26712507261713025
2865,554.8015136719 pc / cm3,210.8308012897,9.3654698654,40.0 pc / cm3,75.0 pc / cm3,339.8015136719 pc / cm3,0.3833193453806731
2866,1104.7504882812 pc / cm3,40.1077077042,69.5854981018,40.0 pc / cm3,75.0 pc / cm3,889.7504882812 pc / cm3,0.9647903846031358
2867,774.7811279297 pc / cm3,162.5287615951,70.7182945613,40.0 pc / cm3,75.0 pc / cm3,559.7811279297 pc / cm3,0.6175604734679131
2868,253.9470367432 pc / cm3,81.7778085623,52.3309685119,40.0 pc / cm3,75.0 pc / cm3,38.94703674319999 pc / cm3,0.04645693478041069
2869,515.5772094727 pc / cm3,115.2414121119,38.0481064247,40.0 pc / cm3,75.0 pc / cm3,300.5772094727 pc / cm3,0.3409034802691053
2870,188.0340423584 pc / cm3,1.1159014111,65.7252791353,40.0 pc / cm3,75.0 pc / cm3,-26.9659576416 pc / cm3,
2871,1053.3950195312 pc / cm3,167.0174066672,57.5130720636,40.0 pc / cm3,75.0 pc / cm3,838.3950195312 pc / cm3,0.9107736195387237
2872,737.5786743164 pc / cm3,114.8022031164,72.9669525762,40.0 pc / cm3,75.0 pc / cm3,522.5786743164 pc / cm3,0.5782389241331026
2873,490.1016235352 pc / cm3,33.6055101641,60.6540154672,40.0 pc / cm3,75.0 pc / cm3,275.1016235352 pc / cm3,0.3131940497773402
2874,116.4597930908 pc / cm3,248.118080026,51.0080398096,40.0 pc / cm3,75.0 pc / cm3,-98.5402069092 pc / cm3,
2875,930.0608520508 pc / cm3,96.5709526905,21.1329901979,40.0 pc / cm3,75.0 pc / cm3,715.0608520508 pc / cm3,0.7811073630679439
2876,2169.0634765625 pc / cm3,136.3859222409,66.2649942826,40.0 pc / cm3,75.0 pc / cm3,1954.0634765625 pc / cm3,2.0981522155108334
2877,910.6508789062 pc / cm3,219.3575821452,45.1259109295,40.0 pc / cm3,75.0 pc / cm3,695.6508789062 pc / cm3,0.7606950053449277
2878,221.5971069336 pc / cm3,346.8233734905,42.8100740548,40.0 pc / cm3,75.0 pc / cm3,6.597106933600003 pc / cm3,0.007741225390190488
2879,1125.7779541016 pc / cm3,238.3936893627,49.7338743066,40.0 pc / cm3,75.0 pc / cm3,910.7779541016 pc / cm3,0.9869175096538345
2880,1185.6253662109 pc / cm3,215.2499559829,41.5905547816,40.0 pc / cm3,75.0 pc / cm3,970.6253662109 pc / cm3,1.0498947955582731
2881,1382.9599609375 pc / cm3,115.31105564,47.5922000685,40.0 pc / cm3,75.0 pc / cm3,1167.9599609375 pc / cm3,1.257413409123636
2882,1277.4183349609 pc / cm3,80.383120555,61.9100716678,40.0 pc / cm3,75.0 pc / cm3,1062.4183349609 pc / cm3,1.1464149132035737
2883,875.0659179688 pc / cm3,193.7126222663,6.6147142608,40.0 pc / cm3,75.0 pc / cm3,660.0659179688 pc / cm3,0.7232568910710301
2884,234.5370788574 pc / cm3,194.1899719249,37.6611404249,40.0 pc / cm3,75.0 pc / cm3,19.53707885739999 pc / cm3,0.023318296237857618
2885,1403.5831298828 pc / cm3,35.8381859301,23.5886911835,40.0 pc / cm3,75.0 pc / cm3,1188.5831298828 pc / cm3,1.27911885880962
2886,4453.7783203125 pc / cm3,304.1923296951,25.69982871,40.0 pc / cm3,75.0 pc / cm3,4238.7783203125 pc / cm3,4.998010003084682
2887,346.1443786621 pc / cm3,205.7294274538,56.2417241574,40.0 pc / cm3,75.0 pc / cm3,131.1443786621 pc / cm3,0.15330212007623173
2888,302.067565918 pc / cm3,29.6379470721,47.8439660168,40.0 pc / cm3,75.0 pc / cm3,87.06756591800001 pc / cm3,0.10278860273771306
2889,695.1193847656 pc / cm3,55.2701392452,88.3101581318,40.0 pc / cm3,75.0 pc / cm3,480.1193847656 pc / cm3,0.5332524595409744
2890,363.9368286133 pc / cm3,196.6589688782,58.7665893812,40.0 pc / cm3,75.0 pc / cm3,148.9368286133 pc / cm3,0.1734457115728314
2891,331.5869140625 pc / cm3,112.6819418144,69.8204239622,40.0 pc / cm3,75.0 pc / cm3,116.5869140625 pc / cm3,0.13672008485129708
2892,508.2984619141 pc / cm3,202.2994514242,66.2649942826,40.0 pc / cm3,75.0 pc / cm3,293.2984619141 pc / cm3,0.3330003629937105
2893,312.176940918 pc / cm3,168.3822509104,58.1501354254,40.0 pc / cm3,75.0 pc / cm3,97.17694091800001 pc / cm3,0.11445771253068338
2894,349.3793640137 pc / cm3,188.7548438789,69.9549252814,40.0 pc / cm3,75.0 pc / cm3,134.3793640137 pc / cm3,0.15697440205986124
2895,367.1718444824 pc / cm3,133.5837220825,72.4779906889,40.0 pc / cm3,75.0 pc / cm3,152.1718444824 pc / cm3,0.17709441013313695
2896,508.2984619141 pc / cm3,114.7465372866,-2.9838092416,40.0 pc / cm3,75.0 pc / cm3,293.2984619141 pc / cm3,0.3330003629937105
2897,952.7058105469 pc / cm3,289.2515001481,22.3129704727,40.0 pc / cm3,75.0 pc / cm3,737.7058105469 pc / cm3,0.8049168293988203
2898,1971.3245849609 pc / cm3,137.4089194445,11.3699993842,40.0 pc / cm3,75.0 pc / cm3,1756.3245849609 pc / cm3,1.8830412132303662
2899,1636.5026855469 pc / cm3,53.9373978341,58.3806527702,40.0 pc / cm3,75.0 pc / cm3,1421.5026855469 pc / cm3,1.5250529450191386
2900,166.6022033691 pc / cm3,196.5121226028,54.1212622434,40.0 pc / cm3,75.0 pc / cm3,-48.39779663089999 pc / cm3,
2901,265.6738891602 pc / cm3,227.7798799749,46.9300157951,40.0 pc / cm3,75.0 pc / cm3,50.67388916020002 pc / cm3,0.06031371842701273
2902,315.4119262695 pc / cm3,246.9623325036,26.9577532822,40.0 pc / cm3,75.0 pc / cm3,100.41192626949999 pc / cm3,0.11818082115672754
2903,1408.03125 pc / cm3,42.5729377717,71.8525697289,40.0 pc / cm3,75.0 pc / cm3,1193.03125 pc / cm3,1.2838014162122116
2904,851.207824707 pc / cm3,125.8439174376,31.8898068696,40.0 pc / cm3,75.0 pc / cm3,636.207824707 pc / cm3,0.698141065504848
2905,435.5110778809 pc / cm3,154.7599492196,56.2602685673,40.0 pc / cm3,75.0 pc / cm3,220.51107788090002 pc / cm3,0.25330425890244856
2906,1111.2204589844 pc / cm3,85.1319806042,13.1521675886,40.0 pc / cm3,75.0 pc / cm3,896.2204589844 pc / cm3,0.9715979943493986
2907,865.3609619141 pc / cm3,67.0095488802,67.3982530723,40.0 pc / cm3,75.0 pc / cm3,650.3609619141 pc / cm3,0.7130420311117762
2908,437.1286010742 pc / cm3,119.4483371709,85.408752969,40.0 pc / cm3,75.0 pc / cm3,222.1286010742 pc / cm3,0.2550900926972275
2909,926.8258056641 pc / cm3,257.54622336,38.3530509974,40.0 pc / cm3,75.0 pc / cm3,711.8258056641 pc / cm3,0.7777055676018348
2910,727.4692993164 pc / cm3,118.4267265486,77.6394330467,40.0 pc / cm3,75.0 pc / cm3,512.4692993164 pc / cm3,0.5675393631561306
2911,1114.4554443359 pc / cm3,32.8161305583,47.0680417201,40.0 pc / cm3,75.0 pc / cm3,899.4554443359 pc / cm3,0.975002031626191
2912,331.1825256348 pc / cm3,80.383120555,40.0745763757,40.0 pc / cm3,75.0 pc / cm3,116.18252563480002 pc / cm3,0.1362580949189253
2913,739.6005249023 pc / cm3,26.8947981478,55.7104152399,40.0 pc / cm3,75.0 pc / cm3,524.6005249023 pc / cm3,0.5803780201993683
2914,684.6056518555 pc / cm3,171.0798861595,19.7272372073,40.0 pc / cm3,75.0 pc / cm3,469.6056518555 pc / cm3,0.5220916201414881
2915,1446.8511962891 pc / cm3,354.2611767856,50.1571530827,40.0 pc / cm3,75.0 pc / cm3,1231.8511962891 pc / cm3,1.3246847219210927
2916,839.0765991211 pc / cm3,115.2227745368,10.7924172842,40.0 pc / cm3,75.0 pc / cm3,624.0765991211 pc / cm3,0.6853644153433346
2917,369.1936950684 pc / cm3,299.3926362131,40.850685512,40.0 pc / cm3,75.0 pc / cm3,154.19369506840002 pc / cm3,0.1793727266586165
2918,798.6391601562 pc / cm3,88.3240362517,34.3149296964,40.0 pc / cm3,75.0 pc / cm3,583.6391601562 pc / cm3,0.6427399976848628
2919,1435.1242675781 pc / cm3,330.5774620329,36.5288636336,40.0 pc / cm3,75.0 pc / cm3,1220.1242675781 pc / cm3,1.3123309950292215
2920,968.0720214844 pc / cm3,54.2900421899,27.9340358968,40.0 pc / cm3,75.0 pc / cm3,753.0720214844 pc / cm3,0.8210713339167877
2921,418.9317321777 pc / cm3,254.096346404,28.2586921789,40.0 pc / cm3,75.0 pc / cm3,203.93173217769998 pc / cm3,0.23495554394181004
2922,600.0914306641 pc / cm3,359.5019801687,13.2996955305,40.0 pc / cm3,75.0 pc / cm3,385.0914306641 pc / cm3,0.43197908074328123
2923,853.6340942383 pc / cm3,260.6785843342,46.3223899181,40.0 pc / cm3,75.0 pc / cm3,638.6340942383 pc / cm3,0.7006959139298331
2924,1193.712890625 pc / cm3,311.8569607432,79.0068007848,40.0 pc / cm3,75.0 pc / cm3,978.712890625 pc / cm3,1.0584012891984182
2925,1653.08203125 pc / cm3,26.2719503799,44.3827467531,40.0 pc / cm3,75.0 pc / cm3,1438.08203125 pc / cm3,1.542634160191898
2926,248.2857971191 pc / cm3,230.5077869159,31.46650778,40.0 pc / cm3,75.0 pc / cm3,33.28579711910001 pc / cm3,0.039735085429189444
2927,1009.2873535156 pc / cm3,29.8930572658,49.7074034529,40.0 pc / cm3,75.0 pc / cm3,794.2873535156 pc / cm3,0.8643990157626801
2928,445.2160644531 pc / cm3,24.2714924866,48.7984925352,40.0 pc / cm3,75.0 pc / cm3,230.2160644531 pc / cm3,0.2640080449729552
2929,1030.3455810547 pc / cm3,167.7287591995,26.1243361565,40.0 pc / cm3,75.0 pc / cm3,815.3455810547 pc / cm3,0.886538049196138
2930,1573.8247070312 pc / cm3,347.0930935765,29.8826019792,40.0 pc / cm3,75.0 pc / cm3,1358.8247070312 pc / cm3,1.4586929895593013
2931,464.2216491699 pc / cm3,329.9840293466,26.5138138709,40.0 pc / cm3,75.0 pc / cm3,249.2216491699 pc / cm3,0.2848958232174902
2932,314.1988220215 pc / cm3,133.9997505435,50.2007890051,40.0 pc / cm3,75.0 pc / cm3,99.1988220215 pc / cm3,0.11678528665668703
2933,1236.9808349609 pc / cm3,301.3463463619,86.1222486376,40.0 pc / cm3,75.0 pc / cm3,1021.9808349609 pc / cm3,1.1039002076743905
2934,1119.3079833984 pc / cm3,206.2886504384,34.1019037094,40.0 pc / cm3,75.0 pc / cm3,904.3079833984 pc / cm3,0.9801084527026614
2935,538.6265258789 pc / cm3,302.9474369968,77.1551974713,40.0 pc / cm3,75.0 pc / cm3,323.6265258789 pc / cm3,0.36586199226403654
2936,92.1973342896 pc / cm3,313.3469448607,65.1360994654,40.0 pc / cm3,75.0 pc / cm3,0,
2937,489.6972351074 pc / cm3,234.2018025427,73.6012828552,40.0 pc / cm3,75.0 pc / cm3,274.6972351074 pc / cm3,0.3127530755743702
2938,373.2374572754 pc / cm3,208.4185537794,48.259110488,40.0 pc / cm3,75.0 pc / cm3,158.2374572754 pc / cm3,0.18392469352076277
2939,620.7144775391 pc / cm3,47.2376844472,65.3301339868,40.0 pc / cm3,75.0 pc / cm3,405.7144775391 pc / cm3,0.4540421099275938
2940,318.6469116211 pc / cm3,183.6200717303,50.7953751719,40.0 pc / cm3,75.0 pc / cm3,103.6469116211 pc / cm3,0.12189873777425564
2941,570.5720825195 pc / cm3,146.0291211439,61.9371476157,40.0 pc / cm3,75.0 pc / cm3,355.5720825195 pc / cm3,0.40029839086403834
2942,354.2318725586 pc / cm3,197.6931143272,13.8024683964,40.0 pc / cm3,75.0 pc / cm3,139.2318725586 pc / cm3,0.16247455736146577
2943,791.3604736328 pc / cm3,113.0770577944,36.4472458324,40.0 pc / cm3,75.0 pc / cm3,576.3604736328 pc / cm3,0.6350608880332741
2944,1557.6496582031 pc / cm3,159.7416000541,67.4473639715,40.0 pc / cm3,75.0 pc / cm3,1342.6496582031 pc / cm3,1.441592678055782
2945,139.9134979248 pc / cm3,327.4459699509,48.788925583,40.0 pc / cm3,75.0 pc / cm3,-75.0865020752 pc / cm3,
2946,892.4540405273 pc / cm3,282.680419371,69.8844148554,40.0 pc / cm3,75.0 pc / cm3,677.4540405273 pc / cm3,0.7415534558852164
2947,929.6564331055 pc / cm3,229.6905094289,48.7191573065,40.0 pc / cm3,75.0 pc / cm3,714.6564331055 pc / cm3,0.7806821047089522
2948,183.9902954102 pc / cm3,78.3064989638,-6.2285216305,40.0 pc / cm3,75.0 pc / cm3,-31.00970458980001 pc / cm3,
2949,397.0955200195 pc / cm3,142.1757188765,50.1571530827,40.0 pc / cm3,75.0 pc / cm3,182.0955200195 pc / cm3,0.21065829745128511
2950,889.2189941406 pc / cm3,305.7373074582,32.4560302035,40.0 pc / cm3,75.0 pc / cm3,674.2189941406 pc / cm3,0.7381498532215746
2951,196.930267334 pc / cm3,213.0807467121,17.3667858877,40.0 pc / cm3,75.0 pc / cm3,-18.069732665999993 pc / cm3,
2952,981.8207397461 pc / cm3,194.4999657774,82.5352095264,40.0 pc / cm3,75.0 pc / cm3,766.8207397461 pc / cm3,0.8355247116487785
2953,64.6998825073 pc / cm3,141.2221211269,55.9748358299,40.0 pc / cm3,75.0 pc / cm3,0,
2954,545.5009155273 pc / cm3,213.8116997761,50.9274318772,40.0 pc / cm3,75.0 pc / cm3,330.5009155273 pc / cm3,0.37328690930990804
2955,1508.3160400391 pc / cm3,46.2402078986,12.4082029956,40.0 pc / cm3,75.0 pc / cm3,1293.3160400391 pc / cm3,1.389492937006221
2956,190.864654541 pc / cm3,331.2868325447,12.1836322419,40.0 pc / cm3,75.0 pc / cm3,-24.135345459000007 pc / cm3,
2957,559.2496337891 pc / cm3,273.6395624354,66.1530013418,40.0 pc / cm3,75.0 pc / cm3,344.2496337891 pc / cm3,0.38811236407670663
2958,1010.9356689453 pc / cm3,30.0663840661,29.4560094778,40.0 pc / cm3,75.0 pc / cm3,795.9356689453 pc / cm3,0.8661318600229212
2959,1054.2037353516 pc / cm3,55.3774733456,65.7228003867,40.0 pc / cm3,75.0 pc / cm3,839.2037353516 pc / cm3,0.9116240281558452
2960,1200.9915771484 pc / cm3,120.7157260128,81.2766416998,40.0 pc / cm3,75.0 pc / cm3,985.9915771484 pc / cm3,1.0660564036265059
2961,378.0899353027 pc / cm3,206.4271288149,84.7932736556,40.0 pc / cm3,75.0 pc / cm3,163.08993530269998 pc / cm3,0.18937881465150114
2962,2085.3581542969 pc / cm3,24.210097361,62.2287703721,40.0 pc / cm3,75.0 pc / cm3,1870.3581542969 pc / cm3,2.0067006671186576
2963,69.5523757935 pc / cm3,126.7965608931,68.748399842,40.0 pc / cm3,75.0 pc / cm3,0,
2964,453.3035583496 pc / cm3,78.4017032257,62.4384064649,40.0 pc / cm3,75.0 pc / cm3,238.3035583496 pc / cm3,0.2729080939247389
2965,1156.9147949219 pc / cm3,354.27239701,56.2412929519,40.0 pc / cm3,75.0 pc / cm3,941.9147949219 pc / cm3,1.0196894654164936
2966,181.1541442871 pc / cm3,305.8746959824,70.2154927659,40.0 pc / cm3,75.0 pc / cm3,-33.845855712900004 pc / cm3,
2967,247.8814239502 pc / cm3,331.1360409869,35.1517820967,40.0 pc / cm3,75.0 pc / cm3,32.8814239502 pc / cm3,0.03925412540606194
2968,1206.6528320312 pc / cm3,98.1819760621,50.5728394464,40.0 pc / cm3,75.0 pc / cm3,991.6528320312 pc / cm3,1.0720100631041856
2969,848.3771972656 pc / cm3,22.9680519249,59.5630135294,40.0 pc / cm3,75.0 pc / cm3,633.3771972656 pc / cm3,0.695160222319817
2970,348.9750061035 pc / cm3,56.0629624325,56.1532572807,40.0 pc / cm3,75.0 pc / cm3,133.9750061035 pc / cm3,0.15651562913265077
2971,555.205871582 pc / cm3,192.5414975192,28.654208963,40.0 pc / cm3,75.0 pc / cm3,340.205871582 pc / cm3,0.3837551915005775
2972,489.6972351074 pc / cm3,272.7401038533,46.2994653031,40.0 pc / cm3,75.0 pc / cm3,274.6972351074 pc / cm3,0.3127530755743702
2973,187.2252807617 pc / cm3,199.5396634165,16.0582902742,40.0 pc / cm3,75.0 pc / cm3,-27.77471923830001 pc / cm3,
2974,779.2292480469 pc / cm3,204.6439732804,27.0771814328,40.0 pc / cm3,75.0 pc / cm3,564.2292480469 pc / cm3,0.6222569919855803
2975,593.6213989258 pc / cm3,183.0055166445,26.1924623773,40.0 pc / cm3,75.0 pc / cm3,378.6213989258 pc / cm3,0.42504587082379297
2976,54.1861534119 pc / cm3,224.4775188419,25.7103016589,40.0 pc / cm3,75.0 pc / cm3,0,
2977,202.1871337891 pc / cm3,190.4774747154,27.7658475918,40.0 pc / cm3,75.0 pc / cm3,-12.812866210900012 pc / cm3,
2978,955.5363769531 pc / cm3,132.982266096,48.7937911565,40.0 pc / cm3,75.0 pc / cm3,740.5363769531 pc / cm3,0.8078926916663418
2979,615.8619995117 pc / cm3,117.9547729222,26.1243361565,40.0 pc / cm3,75.0 pc / cm3,400.8619995117 pc / cm3,0.4488556150197424
2980,255.9689178467 pc / cm3,326.5297053127,73.7383242663,40.0 pc / cm3,75.0 pc / cm3,40.96891784670001 pc / cm3,0.04885241804253544
2981,479.9922485352 pc / cm3,307.200377278,19.2084495042,40.0 pc / cm3,75.0 pc / cm3,264.9922485352 pc / cm3,0.3021588837107149
2982,100.2848205566 pc / cm3,70.0161878064,40.4718479202,40.0 pc / cm3,75.0 pc / cm3,0,
2983,370.406829834 pc / cm3,324.7625814745,62.5890996953,40.0 pc / cm3,75.0 pc / cm3,155.406829834 pc / cm3,0.18073898490221163
2984,1230.9152832031 pc / cm3,210.130560164,51.7583128149,40.0 pc / cm3,75.0 pc / cm3,1015.9152832031 pc / cm3,1.0975226938808496
2985,483.2272644043 pc / cm3,173.9857288169,11.8413836678,40.0 pc / cm3,75.0 pc / cm3,268.2272644043 pc / cm3,0.30569270734236914
2986,784.0817260742 pc / cm3,97.2104869944,8.6960856159,40.0 pc / cm3,75.0 pc / cm3,569.0817260742 pc / cm3,0.6273793587017915
2987,349.7837524414 pc / cm3,19.0428985557,83.9707855088,40.0 pc / cm3,75.0 pc / cm3,134.7837524414 pc / cm3,0.15743314017864637
2988,804.3004150391 pc / cm3,306.913422156,54.1212622434,40.0 pc / cm3,75.0 pc / cm3,589.3004150391 pc / cm3,0.6487111439647257
2989,74.4048690796 pc / cm3,103.7099175325,41.5597576205,40.0 pc / cm3,75.0 pc / cm3,0,
2990,328.7562866211 pc / cm3,331.1360409869,78.1214068762,40.0 pc / cm3,75.0 pc / cm3,113.7562866211 pc / cm3,0.13348466255489913
2991,1625.1801757812 pc / cm3,162.8672637278,40.2436639095,40.0 pc / cm3,75.0 pc / cm3,1410.1801757812 pc / cm3,1.5130532318272316
2992,219.1708526611 pc / cm3,196.5121226028,27.3842369256,40.0 pc / cm3,75.0 pc / cm3,4.170852661100014 pc / cm3,0.004806242159498338
2993,302.8763427734 pc / cm3,359.2289662691,57.9950746387,40.0 pc / cm3,75.0 pc / cm3,87.87634277339998 pc / cm3,0.10372411513906635
2994,639.7200927734 pc / cm3,181.9201842219,46.7057960327,40.0 pc / cm3,75.0 pc / cm3,424.7200927734 pc / cm3,0.47432932755912827
2995,425.4017333984 pc / cm3,235.3050839192,21.0125909755,40.0 pc / cm3,75.0 pc / cm3,210.40173339839998 pc / cm3,0.2421257863770141
2996,653.064453125 pc / cm3,181.4563990781,30.855262268,40.0 pc / cm3,75.0 pc / cm3,438.064453125 pc / cm3,0.4885497269272296
2997,530.1346435547 pc / cm3,150.793665391,71.1149027264,40.0 pc / cm3,75.0 pc / cm3,315.1346435547 pc / cm3,0.35667834025958817
2998,105.5416870117 pc / cm3,32.8915406455,54.8376649754,40.0 pc / cm3,75.0 pc / cm3,0,
2999,1463.8348388672 pc / cm3,234.8297707536,81.2175795473,40.0 pc / cm3,75.0 pc / cm3,1248.8348388672 pc / cm3,1.3425820219442475
3000,312.176940918 pc / cm3,73.4887770979,25.777797137,40.0 pc / cm3,75.0 pc / cm3,97.17694091800001 pc / cm3,0.11445771253068338
3001,661.9606933594 pc / cm3,182.9207413736,73.5908830049,40.0 pc / cm3,75.0 pc / cm3,446.9606933594 pc / cm3,0.4980198313924484
3002,435.1067199707 pc / cm3,172.8742827898,81.7378946116,40.0 pc / cm3,75.0 pc / cm3,220.1067199707 pc / cm3,0.25285770798456625
3003,249.094543457 pc / cm3,346.2682482407,76.5936078419,40.0 pc / cm3,75.0 pc / cm3,34.094543456999986 pc / cm3,0.040696670876898565
3004,1675.7269287109 pc / cm3,330.9032646589,73.7383242663,40.0 pc / cm3,75.0 pc / cm3,1460.7269287109 pc / cm3,1.5666679014702696
3005,131.0172576904 pc / cm3,170.2843916698,55.5871544688,40.0 pc / cm3,75.0 pc / cm3,-83.98274230960001 pc / cm3,
3006,689.0327148438 pc / cm3,108.1975484212,56.7617222811,40.0 pc / cm3,75.0 pc / cm3,474.0327148438 pc / cm3,0.526792291977075
3007,1027.1105957031 pc / cm3,162.0180715988,24.6330481215,40.0 pc / cm3,75.0 pc / cm3,812.1105957031 pc / cm3,0.8831368824369658
3008,390.2211608887 pc / cm3,73.6633237838,54.2468258006,40.0 pc / cm3,75.0 pc / cm3,175.2211608887 pc / cm3,0.20297625823141455
3009,816.8359985352 pc / cm3,212.1678455367,73.7381658757,40.0 pc / cm3,75.0 pc / cm3,601.8359985352 pc / cm3,0.6619283702575541
3010,507.0853271484 pc / cm3,251.2899125018,-5.7248042676,40.0 pc / cm3,75.0 pc / cm3,292.0853271484 pc / cm3,0.3316821136481936
3011,798.2348022461 pc / cm3,212.2446874797,65.7169337186,40.0 pc / cm3,75.0 pc / cm3,583.2348022461 pc / cm3,0.6423134545632746
3012,1492.9498291016 pc / cm3,154.2717542508,20.2101982935,40.0 pc / cm3,75.0 pc / cm3,1277.9498291016 pc / cm3,1.3732809756748827
3013,837.4591064453 pc / cm3,332.9910043964,65.1227271706,40.0 pc / cm3,75.0 pc / cm3,622.4591064453 pc / cm3,0.6836605320267768
3014,794.1910400391 pc / cm3,259.9855737512,87.3600582635,40.0 pc / cm3,75.0 pc / cm3,579.1910400391 pc / cm3,0.6380474459519178
3015,551.9708862305 pc / cm3,75.82534843,83.4658570947,40.0 pc / cm3,75.0 pc / cm3,336.9708862305 pc / cm3,0.38026753265202523
